;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
22;[0.00297069];[-0.03377353];[-0.0179338];[0.08827736];[-0.00895363];0.00280899;0;[-0.00703338];[-0.03087782];[-0.02438841];[0.05257674];[-0.01408918];-0.00774648;0;449036567036700
23;[0.00213993];[-0.0170342];[-0.01703418];[0.06407688];[0.00134403];0.00280899;0;[-0.00810024];[-0.01503685];[-0.02192323];[0.06344628];[-0.0060794];-0.00774648;0;449036632919100
24;[0.00222781];[-0.00311486];[-0.01269504];[0.11366456];[0.00775216];0.00351124;0;[-0.00813137];[-0.00114205];[-0.0175659];[0.09364233];[0.0003515];-0.00704225;0;449036699967700
25;[0.00301083];[0.00684022];[-0.0067778];[0.11875052];[0.0116182];0.00421348;0;[-0.00739145];[0.00940327];[-0.01202679];[0.10157254];[0.00479954];-0.0056338;0;449036767337600
26;[0.00395296];[0.01088679];[-0.00041704];[0.09952188];[0.01151217];0.00491573;0;[-0.00600797];[0.0172657];[-0.00690507];[0.09593791];[0.00855218];-0.00492958;0;449036834215300
27;[0.00481163];[0.01052009];[0.00422736];[0.06085731];[0.00957154];0.00561798;0;[-0.00488593];[0.01755438];[-0.00038574];[0.0753587];[0.00595472];-0.00422535;0;449036902034100
28;[0.00554228];[0.00835257];[0.00633302];[0.02707183];[0.00786393];0.00561798;0;[-0.00404966];[0.01402209];[0.00336921];[0.02326978];[0.00251057];-0.00422535;0;449036969255200
29;[0.00575479];[0.00320939];[0.0077623];[0.0019312];[0.0038411];0.00491573;0;[-0.00383763];[0.00715394];[0.00508823];[-0.01886241];[-0.00273546];-0.00492958;0;449037036375700
30;[0.00526581];[-0.00438934];[0.00803297];[-0.03268836];[-0.00185216];0.00421348;0;[-0.00437012];[-0.00154263];[0.00476418];[-0.05911658];[-0.0087927];-0.00633803;0;449037103079600
31;[0.0044615];[-0.00995661];[0.00541827];[-0.05916229];[-0.00467225];0.00421348;0;[-0.00565552];[-0.01056435];[0.00261924];[-0.0912665];[-0.01483536];-0.00633803;0;449037170039800
32;[0.0040408];[-0.00891598];[0.00053062];[-0.04475039];[-0.00134599];0.00421348;0;[-0.00634117];[-0.00957666];[-0.0043624];[-0.08778826];[-0.01036101];-0.0056338;0;449037237742500
33;[0.00393151];[-0.00504157];[-0.00186218];[0.00215401];[0.00234011];0.00491573;0;[-0.00609983];[-0.00076086];[-0.00946057];[-0.01111972];[-0.00132866];-0.00492958;0;449037304693200
34;[0.00443236];[0.00150702];[-0.00261049];[0.03825291];[0.00761965];0.00491573;0;[-0.0053361];[0.0079085];[-0.00861642];[0.05790421];[0.00435221];-0.00492958;0;449037371185900
