;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
85;[-0.07364241];[0.0181649];[-0.07417952];[0.02334528];[-0.06482634];-0.07361111000000001;3.8124732451051897;[-0.03673838];[-0.17350457];[-0.03123272];[-0.21600898];[-0.05519029];-0.03611111;-5.870693975617968;370767661654600
86;[-0.06934689];[0.06395321];[-0.07565666];[0.08406199];[-0.0486851];-0.06805556;4.862608593212981;[-0.05280538];[-0.18466113];[-0.02845132];[-0.20814289];[-0.08000983];-0.05625;-5.0353786023705585;370767728634700
87;[-0.0635407];[0.09677616];[-0.06677818];[0.14922271];[-0.03793649];-0.06319444;5.7340643100229425;[-0.06446643];[-0.15958737];[-0.0479811];[-0.26709118];[-0.0816409];-0.06458333;-4.015035054457322;370767795732700
88;[-0.05626184];[0.12006158];[-0.05532676];[0.14566151];[-0.02900229];-0.05625;6.394818203498206;[-0.07293453];[-0.11909319];[-0.0650441];[-0.14372299];[-0.07601031];-0.07222222;-2.8471565015306015;370767862869500
89;[-0.04317915];[0.16763442];[-0.05588586];[0.21103703];[-0.0004585];-0.04027778;6.820590453496647;[-0.08188666];[-0.09761873];[-0.0647093];[-0.08859959];[-0.0834495];-0.08333333;-1.574657380407055;370767929803400
90;[-0.02503501];[0.22453132];[-0.05067245];[0.39906655];[0.0367094];-0.02083333;6.99573578913367;[-0.08738582];[-0.06296861];[-0.07165916];[-0.09812987];[-0.08095018];-0.0875;-0.24429647691750678;370767996941600
91;[-0.01650457];[0.1834649];[0.00026918];[0.32610691];[0.01551635];-0.02083333;6.913818384165964;[-0.08862429];[-0.0143883];[-0.0801713];[-0.01269419];[-0.06884416];-0.0875;1.095041255281616;370768064059900
92;[-0.00097889];[0.19708244];[-0.00032977];[0.12407776];[0.03738509];0.00138889;6.5778483455013586;[-0.08699006];[0.03134625];[-0.07972997];[0.08600394];[-0.05727799];-0.08611110999999999;2.394141003279681;370768131042600
93;[0.01853882];[0.2307512];[-0.00280785];[0.3142823];[0.07241621];0.02291667;6.000171104914786;[-0.08097718];[0.08329767];[-0.07803001];[0.16457064];[-0.03892282];-0.07916667000000001;3.605266524370379;370768198156700
94;[0.0333793];[0.21388243];[0.02662169];[0.38304754];[0.07656891];0.03333333;5.20201377834176;[-0.07351478];[0.11772129];[-0.06510809];[0.21600047];[-0.02851387];-0.07291667;4.683914244512008;370768265215400
95;[0.0440942];[0.1681463];[0.05440839];[0.19577612];[0.06702417];0.04236111;4.2127051620643385;[-0.065565];[0.13399905];[-0.0486957];[0.17144931];[-0.02501279];-0.06597222;5.59044857033105;370768332190700
96;[0.05205678];[0.11928954];[0.0659473];[0.01734595];[0.05826948];0.05069444;3.0685980275235423;[-0.05705535];[0.14128387];[-0.03653503];[0.10002941];[-0.02264239];-0.05763889;6.2915583240941695;370768399320600
97;[0.05810245];[0.07916833];[0.0652258];[-0.05530406];[0.05492141];0.05763889;1.8117333157176452;[-0.04853043];[0.14167203];[-0.02774418];[0.04692484];[-0.02100365];-0.04930556;6.761480784023478;370768466416100
98;[0.06620501];[0.07344507];[0.05132259];[0.01754771];[0.07150452];0.06875;0.4882953162088766;[-0.03341545];[0.1843474];[-0.03859284];[0.12995835];[0.01045489];-0.029861110000000003;6.982948351818769;370768533462200
