;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
182;[-0.04792945];[-0.04224888];[-0.02783166];[0.12099175];[0.00291611];-0.04753521;-6.0;[0.05356355];[-0.00289407];[-0.00582083];[-0.03528813];[-0.00716526];0.0528169;6.0;534085865245300
183;[-0.04862693];[-0.01879221];[-0.02014132];[0.18734636];[0.01427755];-0.04753521;-6.0;[0.05307403];[-0.00256052];[-0.00564622];[-0.01180162];[-0.00799273];0.052112679999999995;6.0;534085932121500
184;[-0.04835277];[-0.00338791];[-0.00947111];[0.19506967];[0.01914204];-0.04683099;-6.0;[0.05246107];[-0.00331275];[-0.00523999];[-0.0213395];[-0.00968041];0.052112679999999995;5.0;534085999298900
185;[-0.04748492];[0.00508192];[-0.00011719];[0.15871893];[0.02078519];-0.04683099;-6.0;[0.05220004];[-0.00127583];[-0.00665846];[-0.02487027];[0.00727406];0.052112679999999995;4.0;534086066554600
186;[-0.04697718];[0.00425046];[0.00814814];[0.10578276];[0.01547363];-0.04683099;-6.0;[0.05214795];[0.00055918];[-0.00191774];[0.07601779];[0.01882909];0.052112679999999995;3.0;534086133485600
187;[-0.04683831];[-0.00057118];[0.01170423];[0.0323741];[0.01006307];-0.04753521;-6.0;[0.05213689];[-0.00066225];[0.00613894];[0.10607491];[0.02637781];0.052112679999999995;2.0;534086200420900
188;[-0.04734707];[-0.0078841];[0.01217255];[-0.01624923];[0.00368711];-0.04823944;-6.0;[0.05205151];[-0.00469453];[0.01398492];[0.10355909];[0.03208222];0.051408449999999994;1.0;534086267724500
189;[-0.04815806];[-0.01324038];[0.00937324];[-0.04690785];[0.00058655];-0.04894366;-6.0;[0.05144148];[-0.01294111];[0.02142287];[0.08960292];[0.03408582];0.05;0.0;534086334569900
190;[-0.0490227];[-0.01522396];[0.0055529];[-0.04202348];[0.00044508];-0.04894366;-6.0;[0.0500949];[-0.02439083];[0.02707077];[0.05954392];[0.0339264];0.048591550000000004;-1.0;534086401759200
191;[-0.0493927];[-0.0117616];[0.00163933];[-0.01241696];[0.00515911];-0.050352110000000005;-6.0;[0.04838859];[-0.03419302];[0.02925943];[0.03839537];[0.03694663];0.04507042;-2.0;534086468748800
192;[-0.05028705];[-0.01283584];[0.00299266];[0.01810307];[0.0016961];-0.050352110000000005;-6.0;[0.04531761];[-0.04923588];[0.03325977];[0.03209921];[0.03234112];0.042957749999999996;-3.0;534086535899500
193;[-0.05067317];[-0.01019901];[0.00148526];[0.00048075];[0.00449733];-0.051056340000000006;-6.0;[0.04242433];[-0.05653077];[0.03120507];[0.00732978];[0.03870903];0.03943662;-4.0;534086602982800
194;[-0.0511773];[-0.00933823];[0.00207351];[0.01952849];[0.00381611];-0.051056340000000006;-6.0;[0.03897232];[-0.06376728];[0.03210464];[0.05266227];[0.04143223];0.03661972;-5.0;534086670403500
195;[-0.05135729];[-0.00688331];[0.00171494];[0.01624622];[0.00579516];-0.050352110000000005;-6.0;[0.03571181];[-0.06672872];[0.0323783];[0.07143074];[0.04856404];0.02816901;-6.0;534086737403600
196;[-0.05093687];[-0.00154682];[0.00104754];[0.03683169];[0.01091254];-0.050352110000000005;-6.0;[0.02921948];[-0.09086118];[0.04274504];[0.05380435];[0.02725595];0.02323944;-6.0;534086804655900
197;[-0.05063532];[0.00016397];[0.00375303];[0.05841942];[0.01053478];-0.04894366;-6.0;[0.02301425];[-0.10280645];[0.03701616];[-0.08127031];[0.01423244];0.01267606;-6.0;534086871382900
