;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
104;[-0.02735892];[-0.16940037];[-0.03174155];[-0.24429281];[-0.04497447];-0.045868349999999995;-7.0;[0.06092386];[0.01760447];[-0.00061121];[0.03041735];[0.00092788];0.06215084;7.0;192341558412400
105;[-0.04271425];[-0.17810687];[-0.02662066];[-0.14033488];[-0.07701185];-0.05427171;-7.0;[0.06212013];[0.01713172];[0.00010401];[0.00702458];[0.00195469];0.06284916;7.0;192341625561600
106;[-0.05408894];[-0.15524807];[-0.04482781];[-0.26731624];[-0.06177681];-0.06757703;-7.0;[0.06299884];[0.01453523];[0.00139173];[0.00542638];[0.00034763];0.06215084;7.0;192341692448900
107;[-0.06595294];[-0.14218611];[-0.0471027];[-0.11711279];[-0.06813038];-0.07037815;-7.0;[0.06284806];[0.00592513];[0.00375974];[-0.02501228];[-0.00763076];0.06354749;7.0;192341759624600
108;[-0.07197473];[-0.09516113];[-0.06169917];[-0.06188535];[-0.03168388];-0.07247899000000001;-7.0;[0.06340911];[0.00631083];[-0.00098044];[-0.05599766];[-0.00304967];0.06354749;7.0;192341827429200
109;[-0.07435748];[-0.04463243];[-0.05907516];[0.21759456];[-0.00154199];-0.07247899000000001;-7.0;[0.06366448];[0.00561818];[-0.001799];[-0.0104518];[-0.0031168];0.06284916;7.0;192341893755200
110;[-0.07404698];[-0.00413876];[-0.04294783];[0.33822983];[0.01715468];-0.06967787;-7.0;[0.06332557];[0.00129754];[-0.0005298];[-0.01936595];[-0.00759829];0.06284916;7.0;192341961069700
111;[-0.07129377];[0.02688348];[-0.02493017];[0.34498723];[0.03192295];-0.06687675;-7.0;[0.06307781];[-0.00033906];[-0.0023008];[-0.04305013];[-0.00772941];0.06284916;7.0;192342027937100
112;[-0.06782482];[0.04139566];[-0.00541185];[0.30877331];[0.03467685];-0.06337535;-7.0;[0.06294948];[0.00024507];[-0.00422577];[-0.02904418];[-0.00629848];0.06215084;6.4;192342095081500
113;[-0.06407121];[0.04502327];[0.00888693];[0.21389516];[0.03376888];-0.056372549999999993;-7.0;[0.06249921];[-0.00123252];[-0.00389303];[-0.01865636];[-0.00015021];0.06215084;5.4;192342162595000
114;[-0.05832583];[0.05669401];[0.0121353];[0.17265314];[0.04859308];-0.05287115;-7.0;[0.06227858];[-0.00093096];[-0.00228236];[0.01803563];[0.01198844];0.06145251;4.4;192342229062800
115;[-0.05366754];[0.05350285];[0.02345264];[0.20652981];[0.04454745];-0.05007003;-7.0;[0.0617583];[-0.00416495];[0.00403499];[0.06747897];[0.01774107];0.06145251;3.4;192342296185700
116;[-0.05027918];[0.04007456];[0.03201084];[0.10519874];[0.03428997];-0.047268910000000004;-7.0;[0.06143073];[-0.00685199];[0.00938127];[0.06990077];[0.02529325];0.06145251;2.4000000000000004;192342363147800
117;[-0.04762659];[0.02672826];[0.03245921];[0.01470731];[0.02848497];-0.047268910000000004;-7.0;[0.06119963];[-0.00958563];[0.01463114];[0.08794068];[0.03285287];0.06075419;1.4000000000000004;192342430494300
